TimeID,DATE,TIME,原子力,火力,水力,バイオマス,太陽光発電実績,合計,Temp,Rain,PM2.5
2023-7-26-22,2023/7/26,22:00,0,3090,132,28,0,3705,28.9,0,7
2023-7-26-23,2023/7/26,23:00,0,2872,124,28,0,3437,28.6,0,6
2023-7-27-0,2023/7/27,0:00,0,2601,119,29,0,3131,27.8,0,#N/A
2023-7-27-1,2023/7/27,1:00,0,2558,118,29,0,2911,28.2,0,5
2023-7-27-2,2023/7/27,2:00,0,2595,119,29,0,2807,28,0,5
2023-7-27-3,2023/7/27,3:00,0,2604,123,29,0,2765,27.2,0,6
2023-7-27-4,2023/7/27,4:00,0,2611,122,29,0,2754,27.2,0,5
2023-7-27-5,2023/7/27,5:00,0,2614,126,28,45,2803,26.7,0,5
2023-7-27-6,2023/7/27,6:00,0,2613,129,28,232,3055,27.7,0,4
2023-7-27-7,2023/7/27,7:00,0,2666,130,28,558,3585,29.3,0,4
2023-7-27-8,2023/7/27,8:00,0,2769,134,29,899,4332,30.3,0,11
2023-7-27-9,2023/7/27,9:00,0,3031,138,29,1163,4917,32.3,0,12
2023-7-27-10,2023/7/27,10:00,0,3053,138,29,1331,5175,33.5,0,13
2023-7-27-11,2023/7/27,11:00,0,3119,129,29,1402,5333,35.3,0,10
2023-7-27-12,2023/7/27,12:00,0,3129,113,30,1377,5311,35,0,8
2023-7-27-13,2023/7/27,13:00,0,3279,134,30,1246,5430,34.5,0,10
2023-7-27-14,2023/7/27,14:00,0,3371,134,30,999,5432,35.4,0,9
2023-7-27-15,2023/7/27,15:00,0,3384,225,30,686,5340,35.5,0,7
2023-7-27-16,2023/7/27,16:00,0,3417,260,29,365,5181,33.9,0,6
2023-7-27-17,2023/7/27,17:00,0,3430,261,29,139,4841,32.4,0,4
2023-7-27-18,2023/7/27,18:00,0,3439,263,29,16,4592,31.2,0,4
2023-7-27-19,2023/7/27,19:00,0,3423,257,29,0,4428,29.8,0,5
2023-7-27-20,2023/7/27,20:00,0,3301,167,29,0,4178,29.2,0,5
2023-7-27-21,2023/7/27,21:00,0,3202,148,29,0,3926,28.4,0,6
2023-7-27-22,2023/7/27,22:00,0,3109,120,29,0,3697,28.1,0,8
2023-7-27-23,2023/7/27,23:00,0,2877,117,29,0,3432,27.8,0,7
2023-7-28-0,2023/7/28,0:00,0,2634,118,33,0,3131,27.7,0,#N/A
2023-7-28-1,2023/7/28,1:00,0,2572,122,33,0,2917,28,0,5
2023-7-28-2,2023/7/28,2:00,0,2590,121,33,0,2802,27.5,0,5
2023-7-28-3,2023/7/28,3:00,0,2605,124,33,0,2764,27.2,0,4
2023-7-28-4,2023/7/28,4:00,0,2611,125,33,0,2756,27.1,0,5
2023-7-28-5,2023/7/28,5:00,0,2629,125,33,49,2817,27,0,4
2023-7-28-6,2023/7/28,6:00,0,2598,128,33,261,3106,27.7,0,4
2023-7-28-7,2023/7/28,7:00,0,2610,131,33,590,3643,29.4,0,5
2023-7-28-8,2023/7/28,8:00,0,2762,137,32,915,4380,31.3,0,8
2023-7-28-9,2023/7/28,9:00,0,2966,132,32,1168,4950,32.3,0,10
2023-7-28-10,2023/7/28,10:00,0,3006,132,32,1340,5189,32.8,0,13
2023-7-28-11,2023/7/28,11:00,0,3032,125,32,1408,5303,34.4,0,13
2023-7-28-12,2023/7/28,12:00,0,3022,114,32,1380,5244,35,0,13
2023-7-28-13,2023/7/28,13:00,0,3197,154,32,1254,5348,35.1,0,16
2023-7-28-14,2023/7/28,14:00,0,3321,155,32,1033,5332,34.5,0,18
2023-7-28-15,2023/7/28,15:00,0,3392,170,32,745,5254,34.3,0,21
2023-7-28-16,2023/7/28,16:00,0,3445,246,32,425,5135,33.4,0,15
2023-7-28-17,2023/7/28,17:00,0,3459,200,32,159,4799,31.8,0,10
2023-7-28-18,2023/7/28,18:00,0,3351,195,32,18,4531,30.3,0,8
2023-7-28-19,2023/7/28,19:00,0,3333,191,32,0,4345,29.6,0,6
2023-7-28-20,2023/7/28,20:00,0,3149,174,32,0,4097,28.7,0,6
2023-7-28-21,2023/7/28,21:00,0,3018,158,32,0,3845,28.2,0,9
2023-7-28-22,2023/7/28,22:00,0,2950,125,32,0,3634,27.6,0,7
2023-7-28-23,2023/7/28,23:00,0,2761,121,32,0,3393,28,0,6
2023-7-29-0,2023/7/29,0:00,0,2524,120,33,0,3095,27.5,0,#N/A
2023-7-29-1,2023/7/29,1:00,0,2340,123,33,0,2865,27.2,0,4
2023-7-29-2,2023/7/29,2:00,0,2250,122,33,0,2744,26.5,0,3
2023-7-29-3,2023/7/29,3:00,0,2237,124,33,0,2694,26.2,0,4
2023-7-29-4,2023/7/29,4:00,0,2203,119,33,0,2665,26.5,0,3
2023-7-29-5,2023/7/29,5:00,0,2183,120,33,47,2678,26.2,0,3
2023-7-29-6,2023/7/29,6:00,0,2154,119,33,255,2820,26.9,0,3
2023-7-29-7,2023/7/29,7:00,0,2153,119,33,583,3142,28.5,0,3
2023-7-29-8,2023/7/29,8:00,0,2165,125,33,913,3632,30.4,0,9
2023-7-29-9,2023/7/29,9:00,0,2188,126,33,1181,4091,31.5,0,13
2023-7-29-10,2023/7/29,10:00,0,2184,130,32,1357,4330,32.6,0,14
2023-7-29-11,2023/7/29,11:00,0,2218,132,32,1428,4463,34,0,12
2023-7-29-12,2023/7/29,12:00,0,2319,110,32,1406,4500,33.7,0,13
2023-7-29-13,2023/7/29,13:00,0,2457,107,32,1293,4512,34.5,0,13
2023-7-29-14,2023/7/29,14:00,0,2658,115,32,1087,4487,35.5,0,14
2023-7-29-15,2023/7/29,15:00,0,2888,143,32,795,4453,33.9,0,14
2023-7-29-16,2023/7/29,16:00,0,3081,160,32,456,4407,33.3,0,8
2023-7-29-17,2023/7/29,17:00,0,3187,186,32,165,4259,32,0,7
2023-7-29-18,2023/7/29,18:00,0,3209,187,32,18,4085,30.3,0,6
2023-7-29-19,2023/7/29,19:00,0,3133,183,32,0,3973,29.4,0,6
2023-7-29-20,2023/7/29,20:00,0,3033,159,32,0,3788,28.7,0,4
2023-7-29-21,2023/7/29,21:00,0,2890,145,32,0,3587,28.1,0,6
2023-7-29-22,2023/7/29,22:00,0,2804,125,32,0,3411,27.9,0,6
2023-7-29-23,2023/7/29,23:00,0,2603,120,32,0,3201,28.4,0,5
2023-7-30-0,2023/7/30,0:00,0,2329,130,32,0,2933,27.7,0,#N/A
2023-7-30-1,2023/7/30,1:00,0,2194,122,32,0,2726,26.8,0,3
2023-7-30-2,2023/7/30,2:00,0,2164,114,32,0,2613,26.9,0,5
2023-7-30-3,2023/7/30,3:00,0,2151,117,32,0,2573,26.2,0,3
2023-7-30-4,2023/7/30,4:00,0,2127,118,32,0,2553,26.7,0,3
2023-7-30-5,2023/7/30,5:00,0,2141,119,32,46,2569,25.9,0,3
2023-7-30-6,2023/7/30,6:00,0,2146,117,32,255,2688,27.1,0,2
2023-7-30-7,2023/7/30,7:00,0,2182,122,32,581,2979,28.7,0,2
2023-7-30-8,2023/7/30,8:00,0,2206,126,32,913,3404,30.6,0,6
2023-7-30-9,2023/7/30,9:00,0,2223,126,32,1177,3837,32.1,0,7
2023-7-30-10,2023/7/30,10:00,0,2194,134,32,1349,4096,33.7,0,7
2023-7-30-11,2023/7/30,11:00,0,2243,135,32,1417,4251,34.8,0,6
2023-7-30-12,2023/7/30,12:00,0,2325,108,32,1393,4356,34,0,7
2023-7-30-13,2023/7/30,13:00,0,2478,101,32,1283,4391,35,0,6
2023-7-30-14,2023/7/30,14:00,0,2613,116,32,1073,4376,35.9,0,9
2023-7-30-15,2023/7/30,15:00,0,2833,138,32,798,4370,34.3,0,6
2023-7-30-16,2023/7/30,16:00,0,3077,163,32,466,4353,33.4,0,6
2023-7-30-17,2023/7/30,17:00,0,3182,170,32,173,4308,32,0,5
2023-7-30-18,2023/7/30,18:00,0,3202,165,32,19,4221,30.5,0,6
2023-7-30-19,2023/7/30,19:00,0,3200,165,32,0,4138,29.4,0,8
2023-7-30-20,2023/7/30,20:00,0,3120,144,32,0,3957,29.1,0,7
2023-7-30-21,2023/7/30,21:00,0,3046,133,32,0,3753,28.9,0,11
2023-7-30-22,2023/7/30,22:00,0,2913,117,32,0,3522,28.9,0,9
2023-7-30-23,2023/7/30,23:00,0,2693,116,32,0,3286,28.8,0,8
2023-7-31-0,2023/7/31,0:00,0,2430,115,32,0,3004,28.5,0,#N/A
2023-7-31-1,2023/7/31,1:00,0,2324,109,32,0,2795,28.3,0,8
2023-7-31-2,2023/7/31,2:00,0,2328,110,32,0,2689,28.1,0,9
2023-7-31-3,2023/7/31,3:00,0,2328,113,32,0,2662,28,0,8
2023-7-31-4,2023/7/31,4:00,0,2307,115,32,0,2673,27.8,0,9
2023-7-31-5,2023/7/31,5:00,0,2305,114,32,43,2765,27.7,0,9
2023-7-31-6,2023/7/31,6:00,0,2288,111,32,243,3106,28.3,0,8
2023-7-31-7,2023/7/31,7:00,0,2533,112,32,557,3718,29.8,0,8
2023-7-31-8,2023/7/31,8:00,0,2913,115,32,853,4494,31.8,0,11
2023-7-31-9,2023/7/31,9:00,0,3152,122,32,1083,5023,32.6,0,9
2023-7-31-10,2023/7/31,10:00,0,3176,129,32,1303,5275,34.1,0,14
2023-7-31-11,2023/7/31,11:00,0,3214,123,32,1380,5410,34.4,0,11
2023-7-31-12,2023/7/31,12:00,0,3248,100,32,1324,5391,35.3,0,8
2023-7-31-13,2023/7/31,13:00,0,3413,106,32,1097,5475,34.4,0,7
2023-7-31-14,2023/7/31,14:00,0,3489,132,32,842,5437,34.7,0,8
2023-7-31-15,2023/7/31,15:00,0,3554,210,32,562,5309,33.7,0,5
2023-7-31-16,2023/7/31,16:00,0,3601,233,32,311,5097,31.8,0,5
2023-7-31-17,2023/7/31,17:00,0,3593,210,32,129,4807,30.7,0,5
2023-7-31-18,2023/7/31,18:00,0,3630,211,32,12,4630,30.2,0,3
2023-7-31-19,2023/7/31,19:00,0,3583,205,32,0,4492,29.3,0,3
2023-7-31-20,2023/7/31,20:00,0,3437,196,32,0,4249,29.4,0,5
2023-7-31-21,2023/7/31,21:00,0,3295,125,32,0,3989,29,0,4
2023-7-31-22,2023/7/31,22:00,0,3162,116,32,0,3782,28.8,0,6
2023-7-31-23,2023/7/31,23:00,0,3013,112,32,0,3528,28.6,0,6
2023-8-1-0,2023/8/1,0:00,0,2805,112,33,0,3227,29,0,#N/A
2023-8-1-1,2023/8/1,1:00,0,2742,108,33,0,3004,28.3,0,#N/A
2023-8-1-2,2023/8/1,2:00,0,2741,113,33,0,2886,28.9,0,#N/A
2023-8-1-3,2023/8/1,3:00,0,2736,118,33,0,2831,26.2,0.5,#N/A
2023-8-1-4,2023/8/1,4:00,0,2725,121,33,0,2819,26,1.5,#N/A
2023-8-1-5,2023/8/1,5:00,0,2714,122,33,9,2882,25.6,0,#N/A
2023-8-1-6,2023/8/1,6:00,0,2625,112,33,68,3059,25.8,0,#N/A
2023-8-1-7,2023/8/1,7:00,0,2735,116,32,226,3559,26.4,0,#N/A
2023-8-1-8,2023/8/1,8:00,0,3118,117,31,307,4156,27.4,0,#N/A
2023-8-1-9,2023/8/1,9:00,0,3289,132,30,353,4513,27.8,0,#N/A
2023-8-1-10,2023/8/1,10:00,0,3300,128,29,499,4717,30.5,0,#N/A
2023-8-1-11,2023/8/1,11:00,0,3278,121,30,502,4697,32.7,0,#N/A
2023-8-1-12,2023/8/1,12:00,0,3084,101,31,556,4442,28.6,0,#N/A
2023-8-1-13,2023/8/1,13:00,0,3111,102,32,487,4332,22.7,7,#N/A
2023-8-1-14,2023/8/1,14:00,0,3057,115,34,455,4233,22.6,3.5,#N/A
2023-8-1-15,2023/8/1,15:00,0,3064,164,35,356,4194,23.6,0,#N/A
2023-8-1-16,2023/8/1,16:00,0,3190,170,33,228,4165,23.3,0,#N/A
2023-8-1-17,2023/8/1,17:00,0,3289,172,33,90,4031,24.8,0,#N/A
2023-8-1-18,2023/8/1,18:00,0,3249,171,33,8,3932,23.7,0,#N/A
2023-8-1-19,2023/8/1,19:00,0,3194,166,33,0,3824,24,0,#N/A
2023-8-1-20,2023/8/1,20:00,0,3072,144,33,0,3640,24.8,0,#N/A
2023-8-1-21,2023/8/1,21:00,0,2942,128,33,0,3441,25.4,0,#N/A
2023-8-1-22,2023/8/1,22:00,0,2774,117,34,0,3279,24.9,0,#N/A
2023-8-1-23,2023/8/1,23:00,0,2603,119,34,0,3088,24.6,0,#N/A
2023-8-2-0,2023/8/2,0:00,0,2411,125,34,0,2845,24.7,0,#N/A
2023-8-2-1,2023/8/2,1:00,0,2362,117,34,0,2661,24.3,0,#N/A
2023-8-2-2,2023/8/2,2:00,0,2347,118,34,0,2587,24.3,0,#N/A
2023-8-2-3,2023/8/2,3:00,0,2328,125,34,0,2569,24.2,0,#N/A
2023-8-2-4,2023/8/2,4:00,0,2301,127,34,0,2575,24.4,0,#N/A
2023-8-2-5,2023/8/2,5:00,0,2267,132,34,41,2611,24.5,0,#N/A
2023-8-2-6,2023/8/2,6:00,0,2236,134,34,238,2810,25.4,0,#N/A
2023-8-2-7,2023/8/2,7:00,0,2212,130,34,553,3227,26,0,#N/A
2023-8-2-8,2023/8/2,8:00,0,2423,130,33,896,3905,28.5,0,#N/A
2023-8-2-9,2023/8/2,9:00,0,2684,129,33,1165,4467,30,0,#N/A
2023-8-2-10,2023/8/2,10:00,0,2664,135,30,1347,4745,30.8,0,#N/A
2023-8-2-11,2023/8/2,11:00,0,2860,129,31,1414,4938,32.7,0,#N/A
2023-8-2-12,2023/8/2,12:00,0,2911,106,31,1379,4941,34.3,0,#N/A
2023-8-2-13,2023/8/2,13:00,0,3112,114,31,1265,5080,33.7,0,#N/A
2023-8-2-14,2023/8/2,14:00,0,3238,137,30,1069,5126,33.9,0,#N/A
2023-8-2-15,2023/8/2,15:00,0,3367,159,30,780,5123,33.1,0,#N/A
2023-8-2-16,2023/8/2,16:00,0,3415,233,32,439,5036,32.2,0,#N/A
2023-8-2-17,2023/8/2,17:00,0,3439,240,35,156,4756,30.9,0,#N/A
2023-8-2-18,2023/8/2,18:00,0,3448,240,35,13,4515,29.9,0,#N/A
2023-8-2-19,2023/8/2,19:00,0,3420,178,35,0,4351,29.2,0,#N/A
2023-8-2-20,2023/8/2,20:00,0,3334,139,35,0,4106,28.6,0,#N/A
2023-8-2-21,2023/8/2,21:00,0,3228,130,35,0,3858,28.3,0,#N/A
2023-8-2-22,2023/8/2,22:00,0,3089,117,35,0,3639,28.4,0,#N/A
2023-8-2-23,2023/8/2,23:00,0,2906,109,35,0,3383,28.1,0,#N/A
2023-8-3-0,2023/8/3,0:00,0,2587,113,34,0,3076,28.1,0,#N/A
2023-8-3-1,2023/8/3,1:00,0,2492,113,34,0,2870,28,0,#N/A
2023-8-3-2,2023/8/3,2:00,0,2491,106,34,0,2762,28,0,#N/A
2023-8-3-3,2023/8/3,3:00,0,2482,106,34,0,2722,27.3,0,#N/A
2023-8-3-4,2023/8/3,4:00,0,2517,105,34,0,2714,27.2,0,#N/A
2023-8-3-5,2023/8/3,5:00,0,2511,105,34,40,2778,26.7,0,#N/A
2023-8-3-6,2023/8/3,6:00,0,2557,110,34,243,3048,27.3,0,#N/A
2023-8-3-7,2023/8/3,7:00,0,2668,112,34,559,3568,28.8,0,#N/A
2023-8-3-8,2023/8/3,8:00,0,2759,128,34,868,4275,30.6,0,#N/A
2023-8-3-9,2023/8/3,9:00,0,2970,125,34,1105,4821,31.9,0,#N/A
2023-8-3-10,2023/8/3,10:00,0,3020,121,31,1282,5040,33.6,0,#N/A
2023-8-3-11,2023/8/3,11:00,0,3084,119,32,1371,5183,34.5,0,#N/A
2023-8-3-12,2023/8/3,12:00,0,3067,97,33,1346,5144,33.1,0,#N/A
2023-8-3-13,2023/8/3,13:00,0,3231,153,33,1230,5252,33.7,0,#N/A
2023-8-3-14,2023/8/3,14:00,0,3342,171,31,1021,5250,33.9,0,#N/A
2023-8-3-15,2023/8/3,15:00,0,3437,190,34,747,5203,32.8,0,#N/A
2023-8-3-16,2023/8/3,16:00,0,3524,195,34,431,5132,33.1,0,#N/A
2023-8-3-17,2023/8/3,17:00,0,3523,192,33,158,4877,31.6,0,#N/A
2023-8-3-18,2023/8/3,18:00,0,3528,195,34,15,4643,30.8,0,#N/A
2023-8-3-19,2023/8/3,19:00,0,3495,184,35,0,4462,29.7,0,#N/A
2023-8-3-20,2023/8/3,20:00,0,3391,176,35,0,4202,29.3,0,#N/A
2023-8-3-21,2023/8/3,21:00,0,3259,169,35,0,3949,28.7,0,#N/A
2023-8-3-22,2023/8/3,22:00,0,3114,109,34,0,3703,28.4,0,#N/A
2023-8-3-23,2023/8/3,23:00,0,2942,101,34,0,3442,28.4,0,#N/A
2023-8-4-0,2023/8/4,0:00,0,2637,106,29,0,3116,28.2,0,#N/A
2023-8-4-1,2023/8/4,1:00,0,2546,111,29,0,2900,28.2,0,#N/A
2023-8-4-2,2023/8/4,2:00,0,2575,106,29,0,2788,27.7,0,#N/A
2023-8-4-3,2023/8/4,3:00,0,2553,108,29,0,2741,27.4,0,#N/A
2023-8-4-4,2023/8/4,4:00,0,2561,110,29,0,2744,27.5,0,#N/A
2023-8-4-5,2023/8/4,5:00,0,2561,115,29,40,2799,27,0,#N/A
2023-8-4-6,2023/8/4,6:00,0,2589,112,29,247,3090,27.5,0,#N/A
2023-8-4-7,2023/8/4,7:00,0,2689,110,29,572,3625,29.5,0,#N/A
2023-8-4-8,2023/8/4,8:00,0,2939,115,30,899,4345,31.1,0,#N/A
2023-8-4-9,2023/8/4,9:00,0,3091,118,30,1156,4925,32.9,0,#N/A
2023-8-4-10,2023/8/4,10:00,0,3117,114,30,1318,5190,34.4,0,#N/A
2023-8-4-11,2023/8/4,11:00,0,3201,106,30,1375,5365,34.3,0,#N/A
2023-8-4-12,2023/8/4,12:00,0,3224,99,30,1315,5369,35.1,0,#N/A
2023-8-4-13,2023/8/4,13:00,0,3436,107,30,1127,5475,35.2,0,#N/A
2023-8-4-14,2023/8/4,14:00,0,3531,134,29,883,5460,35.5,0,#N/A
2023-8-4-15,2023/8/4,15:00,0,3563,147,29,609,5395,35.6,0,#N/A
2023-8-4-16,2023/8/4,16:00,0,3566,175,30,321,5252,34.3,0,#N/A
2023-8-4-17,2023/8/4,17:00,0,3573,183,30,107,4930,33.5,0,#N/A
2023-8-4-18,2023/8/4,18:00,0,3581,184,30,10,4737,32.5,0,#N/A
2023-8-4-19,2023/8/4,19:00,0,3571,176,30,0,4574,31.5,0,#N/A
2023-8-4-20,2023/8/4,20:00,0,3467,128,30,0,4318,31.1,0,#N/A
2023-8-4-21,2023/8/4,21:00,0,3324,118,30,0,4050,29.9,0,#N/A
2023-8-4-22,2023/8/4,22:00,0,3165,109,29,0,3819,29.7,0,#N/A
2023-8-4-23,2023/8/4,23:00,0,3003,105,29,0,3556,29.3,0,#N/A
2023-8-5-0,2023/8/5,0:00,0,2676,114,30,0,3238,29.3,0,#N/A
2023-8-5-1,2023/8/5,1:00,0,2437,131,30,0,3014,28.6,0,#N/A
2023-8-5-2,2023/8/5,2:00,0,2344,126,30,0,2880,28.3,0,#N/A
2023-8-5-3,2023/8/5,3:00,0,2359,121,30,0,2826,28.3,0,#N/A
2023-8-5-4,2023/8/5,4:00,0,2317,134,30,0,2801,28.5,0,#N/A
2023-8-5-5,2023/8/5,5:00,0,2319,130,30,34,2789,28.4,0,#N/A
2023-8-5-6,2023/8/5,6:00,0,2349,109,30,209,2931,28.4,0,#N/A
2023-8-5-7,2023/8/5,7:00,0,2401,108,29,500,3267,29.2,0,#N/A
2023-8-5-8,2023/8/5,8:00,0,2424,108,32,834,3781,31,0,#N/A
2023-8-5-9,2023/8/5,9:00,0,2488,112,31,1117,4252,32.4,0,#N/A
2023-8-5-10,2023/8/5,10:00,0,2528,112,31,1293,4500,33.4,0,#N/A
2023-8-5-11,2023/8/5,11:00,0,2569,108,31,1356,4622,34.6,0,#N/A
2023-8-5-12,2023/8/5,12:00,0,2627,104,31,1345,4645,34.1,0,#N/A
2023-8-5-13,2023/8/5,13:00,0,2678,103,31,1247,4654,33.6,0,#N/A
2023-8-5-14,2023/8/5,14:00,0,2821,118,31,1038,4609,33.8,0,#N/A
2023-8-5-15,2023/8/5,15:00,0,2951,145,31,755,4521,32.8,0,#N/A
2023-8-5-16,2023/8/5,16:00,0,3161,162,31,437,4442,32,0,#N/A
2023-8-5-17,2023/8/5,17:00,0,3236,164,31,157,4288,30.9,0,#N/A
2023-8-5-18,2023/8/5,18:00,0,3267,165,33,14,4137,29.7,0,#N/A
2023-8-5-19,2023/8/5,19:00,0,3219,165,34,0,4021,29.2,0,#N/A
2023-8-5-20,2023/8/5,20:00,0,3104,128,35,0,3843,28.9,0,#N/A
2023-8-5-21,2023/8/5,21:00,0,2944,123,36,0,3663,28.8,0,#N/A
2023-8-5-22,2023/8/5,22:00,0,2783,112,34,0,3485,28.5,0,#N/A
2023-8-5-23,2023/8/5,23:00,0,2650,109,34,0,3281,28.4,0,#N/A
2023-8-6-0,2023/8/6,0:00,0,2429,104,34,0,3016,28.3,0,#N/A
2023-8-6-1,2023/8/6,1:00,0,2253,115,34,0,2815,28,0,#N/A
2023-8-6-2,2023/8/6,2:00,0,2299,120,34,0,2707,27.8,0,#N/A
2023-8-6-3,2023/8/6,3:00,0,2283,120,34,0,2665,27.7,0,#N/A
2023-8-6-4,2023/8/6,4:00,0,2275,125,34,0,2642,27.5,0,#N/A
2023-8-6-5,2023/8/6,5:00,0,2282,123,34,34,2648,27.3,0,#N/A
2023-8-6-6,2023/8/6,6:00,0,2268,119,34,214,2778,27.7,0,#N/A
2023-8-6-7,2023/8/6,7:00,0,2298,123,34,485,3079,29.4,0,#N/A
2023-8-6-8,2023/8/6,8:00,0,2233,131,34,776,3467,29.6,0,#N/A
2023-8-6-9,2023/8/6,9:00,0,2228,135,34,1008,3868,31.6,0,#N/A
2023-8-6-10,2023/8/6,10:00,0,2257,120,34,1122,4043,30.2,0,#N/A
2023-8-6-11,2023/8/6,11:00,0,2244,114,34,1180,4156,32.9,0,#N/A
2023-8-6-12,2023/8/6,12:00,0,2297,108,34,1130,4189,33.3,0,#N/A
2023-8-6-13,2023/8/6,13:00,0,2347,115,34,1026,4134,31.6,0,#N/A
2023-8-6-14,2023/8/6,14:00,0,2484,128,34,837,4104,31.3,0,#N/A
2023-8-6-15,2023/8/6,15:00,0,2617,159,34,613,4018,28.5,0,#N/A
2023-8-6-16,2023/8/6,16:00,0,2876,171,34,361,3952,27.7,1,#N/A
2023-8-6-17,2023/8/6,17:00,0,3038,176,34,128,3908,27.1,3,#N/A
2023-8-6-18,2023/8/6,18:00,0,3154,177,34,11,3898,26.4,0,#N/A
2023-8-6-19,2023/8/6,19:00,0,3154,171,34,0,3861,26.9,0,#N/A
2023-8-6-20,2023/8/6,20:00,0,3064,137,34,0,3710,26.6,0,#N/A
2023-8-6-21,2023/8/6,21:00,0,2879,123,34,0,3519,27.3,0,#N/A
2023-8-6-22,2023/8/6,22:00,0,2715,116,34,0,3309,27.2,0,#N/A
2023-8-6-23,2023/8/6,23:00,0,2571,111,34,0,3105,26.8,0,#N/A
2023-8-7-0,2023/8/7,0:00,0,2404,121,34,0,2862,26.3,0,#N/A
2023-8-7-1,2023/8/7,1:00,0,2278,127,34,0,2689,26.2,0,#N/A
2023-8-7-2,2023/8/7,2:00,0,2308,123,34,0,2608,26.2,0,#N/A
2023-8-7-3,2023/8/7,3:00,0,2305,125,34,0,2595,26.4,0,#N/A
2023-8-7-4,2023/8/7,4:00,0,2292,120,34,0,2616,26.6,0,#N/A
2023-8-7-5,2023/8/7,5:00,0,2274,121,34,32,2706,26.4,0,#N/A
2023-8-7-6,2023/8/7,6:00,0,2349,119,34,190,3001,27.2,0,#N/A
2023-8-7-7,2023/8/7,7:00,0,2596,121,34,443,3558,28.2,0,#N/A
2023-8-7-8,2023/8/7,8:00,0,2893,157,35,682,4260,29.2,0,#N/A
2023-8-7-9,2023/8/7,9:00,0,3173,157,34,900,4740,30.9,0,#N/A
2023-8-7-10,2023/8/7,10:00,0,3215,159,34,1049,4916,31.2,0,#N/A
2023-8-7-11,2023/8/7,11:00,0,3222,154,31,1118,5057,32.1,0,#N/A
2023-8-7-12,2023/8/7,12:00,0,3167,130,33,1122,4998,33.2,0,#N/A
2023-8-7-13,2023/8/7,13:00,0,3344,140,34,1070,5129,32.6,0,#N/A
2023-8-7-14,2023/8/7,14:00,0,3451,143,35,882,5092,31.7,0,#N/A
2023-8-7-15,2023/8/7,15:00,0,3487,156,35,672,5033,32.7,0,#N/A
2023-8-7-16,2023/8/7,16:00,0,3530,211,35,391,4967,32.3,0,#N/A
2023-8-7-17,2023/8/7,17:00,0,3537,184,35,137,4707,30.7,0,#N/A
2023-8-7-18,2023/8/7,18:00,0,3550,186,36,10,4528,30,0,#N/A
2023-8-7-19,2023/8/7,19:00,0,3455,178,35,0,4359,29.3,0,#N/A
2023-8-7-20,2023/8/7,20:00,0,3340,171,36,0,4111,29.2,0,#N/A
2023-8-7-21,2023/8/7,21:00,0,3143,141,36,0,3858,28.9,0,#N/A
2023-8-7-22,2023/8/7,22:00,0,3006,117,34,0,3656,28.5,0,#N/A
2023-8-7-23,2023/8/7,23:00,0,2823,106,34,0,3419,28.3,0,#N/A
2023-8-8-0,2023/8/8,0:00,0,2548,112,34,0,3120,28.4,0,#N/A
2023-8-8-1,2023/8/8,1:00,0,2498,107,34,0,2918,27.9,0,#N/A
2023-8-8-2,2023/8/8,2:00,0,2519,116,34,0,2815,28,0,#N/A
2023-8-8-3,2023/8/8,3:00,0,2529,123,34,0,2777,27.4,0,#N/A
2023-8-8-4,2023/8/8,4:00,0,2524,124,34,0,2781,27.9,0,#N/A
2023-8-8-5,2023/8/8,5:00,0,2577,124,34,29,2842,27.1,0,#N/A
2023-8-8-6,2023/8/8,6:00,0,2500,126,34,194,3102,27.7,0,#N/A
2023-8-8-7,2023/8/8,7:00,0,2577,118,34,457,3604,29.3,0,#N/A
2023-8-8-8,2023/8/8,8:00,0,2907,137,35,711,4287,29.8,0,#N/A
2023-8-8-9,2023/8/8,9:00,0,3164,134,35,872,4754,30.2,0,#N/A
2023-8-8-10,2023/8/8,10:00,0,3187,143,35,974,4924,31.3,0,#N/A
2023-8-8-11,2023/8/8,11:00,0,3209,149,31,1000,5027,34.2,0,#N/A
2023-8-8-12,2023/8/8,12:00,0,3108,131,33,969,4941,33.8,0,#N/A
2023-8-8-13,2023/8/8,13:00,0,3234,144,34,935,5080,33.4,0,#N/A
2023-8-8-14,2023/8/8,14:00,0,3318,156,35,776,5099,33.8,0,#N/A
2023-8-8-15,2023/8/8,15:00,0,3388,154,36,537,5038,32,0,#N/A
2023-8-8-16,2023/8/8,16:00,0,3419,176,36,293,4952,33.3,0,#N/A
2023-8-8-17,2023/8/8,17:00,0,3420,175,36,110,4725,31.7,0,#N/A
2023-8-8-18,2023/8/8,18:00,0,3419,177,36,8,4589,31.4,0,#N/A
2023-8-8-19,2023/8/8,19:00,0,3399,166,36,0,4433,30.7,0,#N/A
2023-8-8-20,2023/8/8,20:00,0,3314,144,36,0,4189,29.7,0,#N/A
2023-8-8-21,2023/8/8,21:00,0,3183,142,36,0,3937,28.9,0,#N/A
2023-8-8-22,2023/8/8,22:00,0,3078,116,35,0,3719,28.6,0,#N/A
2023-8-8-23,2023/8/8,23:00,0,2898,106,35,0,3460,27.4,0.5,#N/A
2023-8-9-0,2023/8/9,0:00,0,2757,110,35,0,3159,26.9,0.5,#N/A
2023-8-9-1,2023/8/9,1:00,0,2720,114,35,0,2945,27.1,0,#N/A
2023-8-9-2,2023/8/9,2:00,0,2735,115,35,0,2845,27.5,0,#N/A
